	Дата	Единиц	Курс	 
	23.06.2015	1	60.8567	 
	20.06.2015	1	60.9130	 
	19.06.2015	1	60.6417	 
	18.06.2015	1	60.7452	 
	17.06.2015	1	61.1040	 
	16.06.2015	1	62.1045	 
	12.06.2015	1	61.4754	 
	11.06.2015	1	62.2064	 
	10.06.2015	1	63.0721	 
	9.06.2015	1	62.5053	 
	6.06.2015	1	63.3221	 
	5.06.2015	1	61.9471	 
	4.06.2015	1	59.1130	 
	3.06.2015	1	58.6037	 
	2.06.2015	1	57.7020	 
	30.05.2015	1	58.0145	 
	29.05.2015	1	57.1433	 
	28.05.2015	1	55.6757	 
	27.05.2015	1	54.8412	 
	26.05.2015	1	54.7477	 
	23.05.2015	1	55.5508	 
	22.05.2015	1	55.5714	 
	21.05.2015	1	55.2441	 
	20.05.2015	1	55.1085	 
	19.05.2015	1	56.1030	 
	16.05.2015	1	56.9881	 
	15.05.2015	1	57.1383	 
	14.05.2015	1	55.7138	 
	13.05.2015	1	57.1102	 
	9.05.2015	1	56.8971	 
	8.05.2015	1	57.2207	 
	7.05.2015	1	56.1843	 
	6.05.2015	1	57.4093	 
	1.05.2015	1	57.1578	 
	30.04.2015	1	56.8060	 
	29.04.2015	1	56.9016	 
	28.04.2015	1	55.8747	 
	25.04.2015	1	54.6590	 
	24.04.2015	1	55.1255	 
	23.04.2015	1	57.7226	 
	22.04.2015	1	57.5998	 
	21.04.2015	1	55.5496	 
	18.04.2015	1	54.5163	 
	17.04.2015	1	52.9087	 
	16.04.2015	1	53.6598	 
	15.04.2015	1	54.8387	 
	14.04.2015	1	55.5201	 
	11.04.2015	1	54.2749	 
	10.04.2015	1	56.5251	 
	9.04.2015	1	58.7003	 
	8.04.2015	1	60.4124	 
	7.04.2015	1	62.0377	 
	4.04.2015	1	61.7363	 
	3.04.2015	1	61.6919	 
	2.04.2015	1	62.7476	 
	1.04.2015	1	62.0487	 
	31.03.2015	1	63.3695	 
	28.03.2015	1	62.5655	 
	27.03.2015	1	62.0811	 
	26.03.2015	1	62.7651	 
	25.03.2015	1	64.3425	 
	24.03.2015	1	64.1473	 
	21.03.2015	1	64.0504	 
	20.03.2015	1	64.1446	 
	19.03.2015	1	65.0108	 
	18.03.2015	1	65.4314	 
	17.03.2015	1	65.4063	 
	14.03.2015	1	64.9650	 
	13.03.2015	1	64.6232	 
	12.03.2015	1	66.9168	 
	11.03.2015	1	65.5242	 
	7.03.2015	1	66.1012	 
	5.03.2015	1	69.1138	 
	4.03.2015	1	69.8487	 
	3.03.2015	1	69.5424	 
	28.02.2015	1	68.6857	 
	27.02.2015	1	68.9797	 
	26.02.2015	1	71.1655	 
	25.02.2015	1	71.9422	 
	21.02.2015	1	70.0315	 
	20.02.2015	1	70.9408	 
	19.02.2015	1	71.0800	 
	18.02.2015	1	71.3243	 
	17.02.2015	1	71.5426	 
	14.02.2015	1	74.3675	 
	13.02.2015	1	74.8311	 
	11.02.2015	1	74.1382	 
	10.02.2015	1	74.5833	 
	7.02.2015	1	75.6591	 
	6.02.2015	1	77.9356	 
	5.02.2015	1	75.0415	 
	4.02.2015	1	76.8271	 
	3.02.2015	1	78.7900	 
	31.01.2015	1	78.1105	 
	30.01.2015	1	77.5690	 
	29.01.2015	1	76.2629	 
	28.01.2015	1	76.2922	 
	27.01.2015	1	73.5633	 
	24.01.2015	1	71.9067	 
	23.01.2015	1	75.7724	 
	22.01.2015	1	75.8218	 
	21.01.2015	1	75.2735	 
	20.01.2015	1	75.1740	 
	17.01.2015	1	75.8623	 
	16.01.2015	1	76.3352	 
	15.01.2015	1	77.9629	 
	14.01.2015	1	76.7735	 
	13.01.2015	1	74.3551	 
	1.01.2015	1	68.3681	 
	31.12.2014	1	68.3427	 
	30.12.2014	1	69.0590	 
	27.12.2014	1	63.5131	 
	26.12.2014	1	64.3177	 
	25.12.2014	1	66.4031	 
	24.12.2014	1	66.7539	 
	23.12.2014	1	69.2503	 
	20.12.2014	1	74.5727	 
	19.12.2014	1	73.3414	 
	18.12.2014	1	84.5890	 
	17.12.2014	1	76.1516	 
	16.12.2014	1	72.6642	 
	13.12.2014	1	70.5289	 
	10.12.2014	1	66.8809	 
	9.12.2014	1	65.4248	 
	6.12.2014	1	65.7168	 
	5.12.2014	1	64.8443	 
	4.12.2014	1	67.2652	 
	3.12.2014	1	63.2414	 
	2.12.2014	1	64.4425	 
	1.12.2014	1	59.6215	 
	29.11.2014	1	61.4108	 
	28.11.2014	1	59.6215	 
	27.11.2014	1	57.9052	 
	26.11.2014	1	55.8779	 
	25.11.2014	1	55.5336	 
	22.11.2014	1	57.4377	 
	21.11.2014	1	58.5817	 
	20.11.2014	1	58.9090	 
	19.11.2014	1	58.6448	 
	18.11.2014	1	59.3081	 
	15.11.2014	1	58.9793	 
	14.11.2014	1	57.4235	 
	13.11.2014	1	57.8575	 
	12.11.2014	1	57.0494	 
	11.11.2014	1	57.2418	 
	8.11.2014	1	59.3153	 
	7.11.2014	1	56.5450	 
	6.11.2014	1	55.6234	 
	1.11.2014	1	52.7219	 
	31.10.2014	1	54.6378	 
	30.10.2014	1	54.3393	 
	29.10.2014	1	53.8693	 
	28.10.2014	1	53.2342	 
	27.10.2014	1	52.4424	 
	25.10.2014	1	52.9065	 
	24.10.2014	1	52.4424	 
	23.10.2014	1	52.1388	 
	22.10.2014	1	52.6468	 
	21.10.2014	1	52.1198	 
	18.10.2014	1	52.5253	 
	17.10.2014	1	52.1504	 
	16.10.2014	1	51.7829	 
	15.10.2014	1	51.5141	 
	14.10.2014	1	51.0798	 
	11.10.2014	1	51.0538	 
	10.10.2014	1	50.9585	 
	9.10.2014	1	50.5091	 
	8.10.2014	1	50.2017	 
	7.10.2014	1	50.0775	 
	4.10.2014	1	50.2021	 
	3.10.2014	1	49.9484	 
	2.10.2014	1	50.0554	 
	1.10.2014	1	49.9817	 
	30.09.2014	1	49.9540	 
	27.09.2014	1	49.3386	 
	26.09.2014	1	48.8449	 
	25.09.2014	1	49.3145	 
	24.09.2014	1	49.6912	 
	23.09.2014	1	49.6193	 
	20.09.2014	1	49.5379	 
	19.09.2014	1	49.4592	 
	18.09.2014	1	49.6923	 
	17.09.2014	1	50.0582	 
	16.09.2014	1	49.1958	 
	13.09.2014	1	48.6647	 
	12.09.2014	1	48.2484	 
	11.09.2014	1	48.0636	 
	10.09.2014	1	47.7118	 
	9.09.2014	1	47.9789	 
	6.09.2014	1	47.7806	 
	5.09.2014	1	48.3786	 
	4.09.2014	1	49.0213	 
	3.09.2014	1	49.0193	 
	2.09.2014	1	48.9677	 
	30.08.2014	1	48.6315	 
	29.08.2014	1	47.9520	 
	28.08.2014	1	47.6177	 
	27.08.2014	1	47.7282	 
	26.08.2014	1	47.6641	 
	23.08.2014	1	47.8548	 
	22.08.2014	1	48.1686	 
	21.08.2014	1	48.1924	 
	20.08.2014	1	48.2133	 
	19.08.2014	1	48.2398	 
	16.08.2014	1	48.1231	 
	15.08.2014	1	48.1416	 
	14.08.2014	1	48.4110	 
	13.08.2014	1	48.2402	 
	12.08.2014	1	48.2856	 
	9.08.2014	1	48.7722	 
	8.08.2014	1	48.4947	 
	7.08.2014	1	48.2432	 
	6.08.2014	1	48.0490	 
	5.08.2014	1	47.8671	 
	2.08.2014	1	47.8244	 
	1.08.2014	1	47.4699	 
	31.07.2014	1	47.8958	 
	30.07.2014	1	47.8635	 
	29.07.2014	1	47.4799	 
	26.07.2014	1	47.2206	 
	25.07.2014	1	47.1702	 
	24.07.2014	1	46.8718	 
	23.07.2014	1	47.3758	 
	22.07.2014	1	47.5048	 
	19.07.2014	1	47.5505	 
	18.07.2014	1	47.0702	 
	17.07.2014	1	46.6299	 
	16.07.2014	1	46.7910	 
	15.07.2014	1	46.6835	 
	12.07.2014	1	46.3328	 
	11.07.2014	1	46.1649	 
	10.07.2014	1	46.4146	 
	9.07.2014	1	46.8122	 
	8.07.2014	1	46.9448	 
	5.07.2014	1	46.6870	 
	4.07.2014	1	46.6863	 
	3.07.2014	1	46.8398	 
	2.07.2014	1	46.8335	 
	1.07.2014	1	46.1827	 
	28.06.2014	1	45.8251	 
	27.06.2014	1	46.0226	 
	26.06.2014	1	46.1576	 
	25.06.2014	1	46.2212	 
	24.06.2014	1	46.6478	 
	21.06.2014	1	46.8821	 
	20.06.2014	1	46.6960	 
	19.06.2014	1	47.1715	 
	18.06.2014	1	47.2121	 
	17.06.2014	1	46.8085	 
	12.06.2014	1	46.4764	 
	11.06.2014	1	46.7269	 
	10.06.2014	1	46.8746	 
	7.06.2014	1	47.3211	 
	6.06.2014	1	47.4908	 
	5.06.2014	1	47.8253	 
	4.06.2014	1	47.6296	 
	3.06.2014	1	47.5463	 
	31.05.2014	1	47.2677	 
	30.05.2014	1	47.1145	 
	29.05.2014	1	47.0161	 
	28.05.2014	1	46.7712	 
	27.05.2014	1	46.4266	 
	24.05.2014	1	46.8350	 
	23.05.2014	1	46.8507	 
	22.05.2014	1	47.3171	 
	21.05.2014	1	47.3995	 
	20.05.2014	1	47.6416	 
	17.05.2014	1	47.6999	 
	16.05.2014	1	47.5674	 
	15.05.2014	1	47.6173	 
	14.05.2014	1	48.0073	 
	13.05.2014	1	48.4759	 
	9.05.2014	1	48.7642	 
	8.05.2014	1	49.4120	 
	7.05.2014	1	49.5070	 
	6.05.2014	1	49.7361	 
	1.05.2014	1	49.3188	 
	30.04.2014	1	49.5064	 
	29.04.2014	1	49.8219	 
	26.04.2014	1	49.6969	 
	25.04.2014	1	49.3175	 
	24.04.2014	1	49.2820	 
	23.04.2014	1	49.2185	 
	22.04.2014	1	49.2978	 
	19.04.2014	1	49.1041	 
	18.04.2014	1	49.7289	 
	17.04.2014	1	49.8860	 
	16.04.2014	1	49.6836	 
	15.04.2014	1	49.8232	 
	12.04.2014	1	49.4994	 
	11.04.2014	1	49.2266	 
	10.04.2014	1	49.2911	 
	9.04.2014	1	48.8600	 
	8.04.2014	1	48.6159	 
	5.04.2014	1	48.6435	 
	4.04.2014	1	48.8834	 
	3.04.2014	1	48.6826	 
	2.04.2014	1	48.2596	 
	1.04.2014	1	48.9680	 
	29.03.2014	1	49.0519	 
	28.03.2014	1	49.0484	 
	27.03.2014	1	48.9521	 
	26.03.2014	1	49.7042	 
	25.03.2014	1	49.9167	 
	22.03.2014	1	50.1804	 
	21.03.2014	1	49.9628	 
	20.03.2014	1	50.4146	 
	19.03.2014	1	50.7621	 
	18.03.2014	1	50.9442	 
	15.03.2014	1	50.7635	 
	14.03.2014	1	50.8096	 
	13.03.2014	1	50.5593	 
	12.03.2014	1	50.4707	 
	8.03.2014	1	50.2625	 
	7.03.2014	1	49.5925	 
	6.03.2014	1	49.5446	 
	5.03.2014	1	49.9520	 
	4.03.2014	1	50.1513	 
	1.03.2014	1	49.5839	 
	28.02.2014	1	49.3454	 
	27.02.2014	1	49.1823	 
	26.02.2014	1	48.8654	 
	25.02.2014	1	48.7959	 
	22.02.2014	1	48.9497	 
	21.02.2014	1	49.1975	 
	20.02.2014	1	48.9730	 
	19.02.2014	1	48.3086	 
	18.02.2014	1	48.1188	 
	15.02.2014	1	48.2618	 
	14.02.2014	1	47.4913	 
	13.02.2014	1	47.4154	 
	12.02.2014	1	47.5319	 
	11.02.2014	1	47.3758	 
	8.02.2014	1	47.0205	 
	7.02.2014	1	46.9497	 
	6.02.2014	1	47.2159	 
	5.02.2014	1	47.9535	 
	4.02.2014	1	47.5351	 
	1.02.2014	1	47.6408	 
	31.01.2014	1	48.0951	 
	30.01.2014	1	47.2238	 
	29.01.2014	1	47.3739	 
	28.01.2014	1	47.4962	 
	25.01.2014	1	46.8985	 
	24.01.2014	1	46.1050	 
	23.01.2014	1	45.9125	 
	22.01.2014	1	45.8242	 
	21.01.2014	1	45.5424	 
	18.01.2014	1	45.5175	 
	17.01.2014	1	45.4926	 
	16.01.2014	1	45.4878	 
	15.01.2014	1	45.4139	 
	14.01.2014	1	45.2855	 
	11.01.2014	1	45.2069	 
	10.01.2014	1	45.0672	 
	1.01.2014	1	45.0559	 
	31.12.2013	1	44.9699	 
	28.12.2013	1	44.8736	 
	27.12.2013	1	44.7005	 
	26.12.2013	1	44.6438	 
	25.12.2013	1	44.6520	 
	24.12.2013	1	45.0863	 
	21.12.2013	1	44.9680	 
	20.12.2013	1	45.0628	 
	19.12.2013	1	45.3688	 
	18.12.2013	1	45.2644	 
	17.12.2013	1	45.2135	 
	14.12.2013	1	45.1944	 
	13.12.2013	1	45.1549	 
	12.12.2013	1	45.0418	 
	11.12.2013	1	45.0758	 
	10.12.2013	1	44.9127	 
	7.12.2013	1	45.0116	 
	6.12.2013	1	45.1013	 
	5.12.2013	1	45.1748	 
	4.12.2013	1	45.0417	 
	3.12.2013	1	45.0882	 
	30.11.2013	1	45.1870	 
	29.11.2013	1	44.9949	 
	28.11.2013	1	44.8262	 
	27.11.2013	1	44.6392	 
	26.11.2013	1	44.3685	 
	23.11.2013	1	44.3533	 
	22.11.2013	1	44.3300	 
	21.11.2013	1	44.3421	 
	20.11.2013	1	44.0624	 
	19.11.2013	1	43.9541	 
	16.11.2013	1	43.9751	 
	15.11.2013	1	44.0201	 
	14.11.2013	1	44.1046	 
	13.11.2013	1	43.9228	 
	12.11.2013	1	43.6563	 
	9.11.2013	1	43.6305	 
	8.11.2013	1	43.7879	 
	7.11.2013	1	43.8220	 
	6.11.2013	1	43.6672	 
	2.11.2013	1	43.6179	 
	1.11.2013	1	43.9406	 
	31.10.2013	1	44.0586	 
	30.10.2013	1	44.0323	 
	29.10.2013	1	43.9036	 
	26.10.2013	1	43.7625	 
	25.10.2013	1	43.7249	 
	24.10.2013	1	43.7126	 
	23.10.2013	1	43.6610	 
	22.10.2013	1	43.6378	 
	19.10.2013	1	43.5590	 
	18.10.2013	1	43.5123	 
	17.10.2013	1	43.6102	 
	16.10.2013	1	43.7645	 
	15.10.2013	1	43.7660	 
	12.10.2013	1	43.6039	 
	11.10.2013	1	43.6844	 
	10.10.2013	1	43.8471	 
	9.10.2013	1	43.8225	 
	8.10.2013	1	43.8314	 
	5.10.2013	1	43.7337	 
	4.10.2013	1	43.6932	 
	3.10.2013	1	43.6603	 
	2.10.2013	1	43.8005	 
	1.10.2013	1	43.8143	 
	28.09.2013	1	43.6497	 
	27.09.2013	1	43.4987	 
	26.09.2013	1	43.0251	 
	25.09.2013	1	42.9653	 
	24.09.2013	1	43.2038	 
	21.09.2013	1	42.9501	 
	20.09.2013	1	42.7465	 
	19.09.2013	1	43.0761	 
	18.09.2013	1	43.1457	 
	17.09.2013	1	43.1597	 
	14.09.2013	1	43.4664	 
	13.09.2013	1	43.4748	 
	12.09.2013	1	43.6824	 
	11.09.2013	1	43.8607	 
	10.09.2013	1	43.9014	 
	7.09.2013	1	43.8919	 
	6.09.2013	1	43.9814	 
	5.09.2013	1	44.0742	 
	4.09.2013	1	43.9540	 
	3.09.2013	1	43.9561	 
	31.08.2013	1	44.0129	 
	30.08.2013	1	44.0840	 
	29.08.2013	1	44.3879	 
	28.08.2013	1	44.2714	 
	27.08.2013	1	44.0891	 
	24.08.2013	1	44.1022	 
	23.08.2013	1	44.2765	 
	22.08.2013	1	44.2144	 
	21.08.2013	1	44.0294	 
	20.08.2013	1	43.8628	 
	17.08.2013	1	43.9382	 
	16.08.2013	1	43.8509	 
	15.08.2013	1	43.9845	 
	14.08.2013	1	43.9665	 
	13.08.2013	1	43.8305	 
	12.08.2013	1	43.9717	 
	10.08.2013	1	43.9806	 
	9.08.2013	1	43.9717	 
	8.08.2013	1	43.8764	 
	7.08.2013	1	43.6574	 
	6.08.2013	1	43.6628	 
	5.08.2013	1	43.7270	 
	3.08.2013	1	43.7387	 
	2.08.2013	1	43.7270	 
	1.08.2013	1	43.7786	 
	31.07.2013	1	43.6090	 
	30.07.2013	1	43.6060	 
	27.07.2013	1	43.3421	 
	26.07.2013	1	42.9919	 
	25.07.2013	1	42.7229	 
	24.07.2013	1	42.6209	 
	23.07.2013	1	42.5088	 
	20.07.2013	1	42.5920	 
	19.07.2013	1	42.4437	 
	18.07.2013	1	42.6232	 
	17.07.2013	1	42.5906	 
	16.07.2013	1	42.6076	 
	13.07.2013	1	42.6643	 
	12.07.2013	1	42.6234	 
	11.07.2013	1	42.1033	 
	10.07.2013	1	42.6389	 
	9.07.2013	1	42.7342	 
	6.07.2013	1	42.8399	 
	5.07.2013	1	43.0954	 
	4.07.2013	1	43.0736	 
	3.07.2013	1	43.0525	 
	2.07.2013	1	42.8025	 
	29.06.2013	1	42.7180	 
	28.06.2013	1	42.8349	 
	27.06.2013	1	42.9841	 
	26.06.2013	1	42.9698	 
	25.06.2013	1	43.1018	 
	22.06.2013	1	43.3489	 
	21.06.2013	1	43.3526	 
	20.06.2013	1	43.0409	 
	19.06.2013	1	42.5216	 
	18.06.2013	1	42.2249	 
	15.06.2013	1	42.4442	 
	14.06.2013	1	43.2443	 
	12.06.2013	1	42.9753	 
	11.06.2013	1	42.6426	 
	8.06.2013	1	42.7176	 
	7.06.2013	1	42.1464	 
	6.06.2013	1	41.8447	 
	5.06.2013	1	41.6076	 
	4.06.2013	1	41.7274	 
	1.06.2013	1	41.4486	 
	31.05.2013	1	40.9650	 
	30.05.2013	1	40.5666	 
	29.05.2013	1	40.5189	 
	28.05.2013	1	40.4867	 
	25.05.2013	1	40.5140	 
	24.05.2013	1	40.4026	 
	23.05.2013	1	40.3372	 
	22.05.2013	1	40.1903	 
	21.05.2013	1	40.2633	 
	18.05.2013	1	40.3747	 
	17.05.2013	1	40.4175	 
	16.05.2013	1	40.5517	 
	15.05.2013	1	40.6768	 
	14.05.2013	1	40.7345	 
	9.05.2013	1	40.7404	 
	8.05.2013	1	40.6450	 
	7.05.2013	1	40.7386	 
	1.05.2013	1	40.6264	 
	30.04.2013	1	40.8358	 
	27.04.2013	1	40.6635	 
	26.04.2013	1	40.8498	 
	25.04.2013	1	41.0629	 
	24.04.2013	1	41.3142	 
	23.04.2013	1	41.2352	 
	20.04.2013	1	41.1157	 
	19.04.2013	1	41.3787	 
	18.04.2013	1	41.1544	 
	17.04.2013	1	41.1193	 
	16.04.2013	1	40.9283	 
	13.04.2013	1	40.5132	 
	12.04.2013	1	40.3651	 
	11.04.2013	1	40.5930	 
	10.04.2013	1	40.6523	 
	9.04.2013	1	41.0481	 
	6.04.2013	1	40.8413	 
	5.04.2013	1	40.7035	 
	4.04.2013	1	40.1752	 
	3.04.2013	1	40.0113	 
	2.04.2013	1	39.8168	 
	30.03.2013	1	39.8023	 
	29.03.2013	1	39.6627	 
	28.03.2013	1	39.6559	 
	26.03.2013	1	40.0845	 
	23.03.2013	1	39.9060	 
	22.03.2013	1	39.9746	 
	21.03.2013	1	39.8752	 
	20.03.2013	1	39.9075	 
	19.03.2013	1	39.8491	 
	16.03.2013	1	40.0123	 
	15.03.2013	1	39.8715	 
	14.03.2013	1	40.0631	 
	13.03.2013	1	40.0364	 
	12.03.2013	1	40.0187	 
	8.03.2013	1	39.9732	 
	7.03.2013	1	40.0007	 
	6.03.2013	1	40.0126	 
	5.03.2013	1	40.0293	 
	2.03.2013	1	40.0563	 
	1.03.2013	1	40.1024	 
	28.02.2013	1	40.0420	 
	27.02.2013	1	39.9216	 
	26.02.2013	1	40.0810	 
	23.02.2013	1	40.1111	 
	22.02.2013	1	40.0748	 
	21.02.2013	1	40.3394	 
	20.02.2013	1	40.2265	 
	19.02.2013	1	40.1969	 
	16.02.2013	1	40.2713	 
	15.02.2013	1	40.3698	 
	14.02.2013	1	40.4280	 
	13.02.2013	1	40.3873	 
	12.02.2013	1	40.3618	 
	9.02.2013	1	40.4171	 
	8.02.2013	1	40.6691	 
	7.02.2013	1	40.6435	 
	6.02.2013	1	40.6029	 
	5.02.2013	1	40.7789	 
	2.02.2013	1	40.8674	 
	1.02.2013	1	40.7138	 
	31.01.2013	1	40.5134	 
	30.01.2013	1	40.5414	 
	29.01.2013	1	40.4552	 
	26.01.2013	1	40.2364	 
	25.01.2013	1	40.2036	 
	24.01.2013	1	40.2200	 
	23.01.2013	1	40.3194	 
	22.01.2013	1	40.3617	 
	19.01.2013	1	40.4314	 
	18.01.2013	1	40.3472	 
	17.01.2013	1	40.3096	 
	16.01.2013	1	40.4003	 
	15.01.2013	1	40.5009	 
	12.01.2013	1	40.1104	 
	11.01.2013	1	39.6385	 
	10.01.2013	1	39.8096	 
	30.12.2012	1	40.2286	 
	29.12.2012	1	40.2286	 
	28.12.2012	1	40.3505	 
	27.12.2012	1	40.3659	 
	26.12.2012	1	40.3333	 
	25.12.2012	1	40.6251	 
	22.12.2012	1	40.5619	 
	21.12.2012	1	40.6544	 
	20.12.2012	1	40.7393	 
	19.12.2012	1	40.8084	 
	18.12.2012	1	40.4713	 
	15.12.2012	1	40.2182	 
	14.12.2012	1	40.0599	 
	13.12.2012	1	39.9579	 
	12.12.2012	1	39.8313	 
	11.12.2012	1	39.8359	 
	8.12.2012	1	40.1270	 
	7.12.2012	1	40.3570	 
	6.12.2012	1	40.4127	 
	5.12.2012	1	40.4720	 
	4.12.2012	1	40.1769	 
	1.12.2012	1	40.0759	 
	30.11.2012	1	40.2057	 
	29.11.2012	1	40.2339	 
	28.11.2012	1	40.1893	 
	27.11.2012	1	40.1989	 
	24.11.2012	1	40.1360	 
	23.11.2012	1	40.0278	 
	22.11.2012	1	40.0785	 
	21.11.2012	1	40.2037	 
	20.11.2012	1	40.4207	 
	17.11.2012	1	40.4759	 
	16.11.2012	1	40.3818	 
	15.11.2012	1	40.3500	 
	14.11.2012	1	40.2323	 
	13.11.2012	1	40.2146	 
	10.11.2012	1	40.2238	 
	9.11.2012	1	40.2189	 
	8.11.2012	1	40.2748	 
	7.11.2012	1	40.3134	 
	3.11.2012	1	40.4918	 
	2.11.2012	1	40.6323	 
	1.11.2012	1	40.6548	 
	31.10.2012	1	40.7148	 
	30.10.2012	1	40.6233	 
	27.10.2012	1	40.6948	 
	26.10.2012	1	40.6311	 
	25.10.2012	1	40.6544	 
	24.10.2012	1	40.5798	 
	23.10.2012	1	40.3416	 
	20.10.2012	1	40.2140	 
	19.10.2012	1	40.2640	 
	18.10.2012	1	40.3525	 
	17.10.2012	1	40.1970	 
	16.10.2012	1	40.1355	 
	13.10.2012	1	40.0832	 
	12.10.2012	1	40.0679	 
	11.10.2012	1	40.1347	 
	10.10.2012	1	40.3577	 
	9.10.2012	1	40.3389	 
	6.10.2012	1	40.2822	 
	5.10.2012	1	40.2581	 
	4.10.2012	1	40.2096	 
	3.10.2012	1	40.1673	 
	2.10.2012	1	40.1455	 
	29.09.2012	1	39.9786	 
	28.09.2012	1	40.2074	 
	27.09.2012	1	40.1735	 
	26.09.2012	1	40.2099	 
	25.09.2012	1	40.4548	 
	22.09.2012	1	40.4918	 
	21.09.2012	1	40.9570	 
	20.09.2012	1	40.3416	 
	19.09.2012	1	40.4367	 
	18.09.2012	1	40.1481	 
	15.09.2012	1	40.1868	 
	14.09.2012	1	40.5678	 
	13.09.2012	1	40.5090
